"_id","id","date_time","time","weekday","special","cType","start_section","end_section"
"6107c84f2cc076f9679f6bb3",127,"12:26:23",1627899983,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bb4",580,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bb5",382,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bb6",24,"12:26:24",1627899984,"monday",0,"Van",2,3
"6107c8502cc076f9679f6bb7",19,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bb8",677,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bb9",973,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bba",166,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bbb",133,"12:26:24",1627899984,"monday",0,"Private",2,4
"6107c8502cc076f9679f6bbc",902,"12:26:24",1627899984,"monday",0,"Van",3,4
"6107c8512cc076f9679f6bbd",774,"12:26:25",1627899985,"monday",0,"Private",3,4
"6107c8512cc076f9679f6bbe",601,"12:26:25",1627899985,"monday",0,"Van",3,4
"6107c8512cc076f9679f6bbf",320,"12:26:25",1627899985,"monday",0,"Private",3,4
"6107c8512cc076f9679f6bc0",418,"12:26:25",1627899985,"monday",0,"Truck",3,6
"6107c8512cc076f9679f6bc1",454,"12:26:25",1627899985,"monday",0,"Truck",3,6
"6107c8512cc076f9679f6bc2",43,"12:26:25",1627899985,"monday",0,"Van",3,4
"6107c8512cc076f9679f6bc3",499,"12:26:25",1627899985,"monday",0,"Truck",3,6
"6107c8512cc076f9679f6bc4",545,"12:26:25",1627899985,"monday",0,"Private",2,4
"6107c8522cc076f9679f6bc5",178,"12:26:26",1627899986,"monday",0,"Private",2,4
"6107c8522cc076f9679f6bc6",497,"12:26:26",1627899986,"monday",0,"Truck",2,4
"6107c8522cc076f9679f6bc7",351,"12:26:26",1627899986,"monday",0,"Van",3,5
"6107c8522cc076f9679f6bc8",49,"12:26:26",1627899986,"monday",0,"Private",2,4
"6107c8522cc076f9679f6bc9",664,"12:26:26",1627899986,"monday",0,"Truck",2,4
"6107c8522cc076f9679f6bca",868,"12:26:26",1627899986,"monday",0,"Private",4,5
"6107c8522cc076f9679f6bcb",510,"12:26:26",1627899986,"monday",0,"Van",2,3
"6107c8522cc076f9679f6bcc",681,"12:26:26",1627899986,"monday",0,"Private",2,4
"6107c8522cc076f9679f6bcd",852,"12:26:26",1627899986,"monday",0,"Private",2,4
"6107c8522cc076f9679f6bce",914,"12:26:26",1627899986,"monday",0,"Private",3,4
"6107c8532cc076f9679f6bcf",210,"12:26:27",1627899987,"monday",0,"Van",2,3
"6107c8532cc076f9679f6bd0",478,"12:26:27",1627899987,"monday",0,"Van",3,4
"6107c8532cc076f9679f6bd1",425,"12:26:27",1627899987,"monday",0,"Truck",3,6
"6107c8532cc076f9679f6bd2",481,"12:26:27",1627899987,"monday",0,"Private",2,4
"6107c8532cc076f9679f6bd3",923,"12:26:27",1627899987,"monday",0,"Private",3,4
"6107c8532cc076f9679f6bd4",988,"12:26:27",1627899987,"monday",0,"Truck",2,4
"6107c8532cc076f9679f6bd5",832,"12:26:27",1627899987,"monday",0,"Van",3,4
"6107c8532cc076f9679f6bd6",984,"12:26:27",1627899987,"monday",0,"Van",2,3
"6107c8532cc076f9679f6bd7",734,"12:26:27",1627899987,"monday",0,"Private",3,4
"6107c8542cc076f9679f6bd8",733,"12:26:28",1627899988,"monday",0,"Truck",2,4
"6107c8542cc076f9679f6bd9",87,"12:26:28",1627899988,"monday",0,"Truck",1,5
"6107c8542cc076f9679f6bda",824,"12:26:28",1627899988,"monday",0,"Private",5,6
"6107c8542cc076f9679f6bdb",161,"12:26:28",1627899988,"monday",0,"Private",1,5
"6107c8542cc076f9679f6bdc",145,"12:26:28",1627899988,"monday",0,"Private",2,4
"6107c8542cc076f9679f6bdd",953,"12:26:28",1627899988,"monday",0,"Truck",4,6
"6107c8542cc076f9679f6bde",157,"12:26:28",1627899988,"monday",0,"Truck",2,3
"6107c8542cc076f9679f6bdf",611,"12:26:28",1627899988,"monday",0,"Truck",2,4
"6107c8542cc076f9679f6be0",687,"12:26:28",1627899988,"monday",0,"Private",2,4
"6107c8552cc076f9679f6be1",991,"12:26:29",1627899989,"monday",0,"Van",2,3
"6107c8552cc076f9679f6be2",22,"12:26:29",1627899989,"monday",0,"Van",3,5
"6107c8552cc076f9679f6be3",173,"12:26:29",1627899989,"monday",0,"Private",2,4
"6107c8552cc076f9679f6be4",270,"12:26:29",1627899989,"monday",0,"Van",2,3
"6107c8552cc076f9679f6be5",317,"12:26:29",1627899989,"monday",0,"Private",4,5
"6107c8552cc076f9679f6be6",535,"12:26:29",1627899989,"monday",0,"Private",4,5
"6107c8562cc076f9679f6be7",298,"12:26:30",1627899990,"monday",0,"Private",4,5
"6107c8562cc076f9679f6be8",523,"12:26:30",1627899990,"monday",0,"Private",3,4
"6107c8562cc076f9679f6be9",548,"12:26:30",1627899990,"monday",0,"Private",2,4
"6107c8562cc076f9679f6bea",361,"12:26:30",1627899990,"monday",0,"Van",2,3
"6107c8562cc076f9679f6beb",739,"12:26:30",1627899990,"monday",0,"Truck",5,6
"6107c8562cc076f9679f6bec",416,"12:26:30",1627899990,"monday",0,"Private",3,4
"6107c8562cc076f9679f6bed",498,"12:26:30",1627899990,"monday",0,"Private",1,4
"6107c8562cc076f9679f6bee",644,"12:26:30",1627899990,"monday",0,"Private",4,5
"6107c8562cc076f9679f6bef",787,"12:26:30",1627899990,"monday",0,"Private",2,4
"6107c8562cc076f9679f6bf0",901,"12:26:30",1627899990,"monday",0,"Private",5,6
"6107c8562cc076f9679f6bf1",997,"12:26:30",1627899990,"monday",0,"Truck",2,3
"6107c8562cc076f9679f6bf3",802,"12:26:30",1627899990,"monday",0,"Private",3,4
"6107c8562cc076f9679f6bf2",763,"12:26:30",1627899990,"monday",0,"Private",3,4
"6107c8562cc076f9679f6bf4",163,"12:26:30",1627899990,"monday",0,"Private",3,4
"6107c8572cc076f9679f6bf5",975,"12:26:31",1627899991,"monday",0,"Private",4,6
"6107c8572cc076f9679f6bf6",142,"12:26:31",1627899991,"monday",0,"Private",2,4
"6107c8572cc076f9679f6bf7",333,"12:26:31",1627899991,"monday",0,"Truck",2,4
"6107c8572cc076f9679f6bf8",330,"12:26:31",1627899991,"monday",0,"Private",2,4
"6107c8572cc076f9679f6bf9",251,"12:26:31",1627899991,"monday",0,"Private",4,6
"6107c8572cc076f9679f6bfa",313,"12:26:31",1627899991,"monday",0,"Private",2,4
"6107c8572cc076f9679f6bfb",256,"12:26:31",1627899991,"monday",0,"Van",2,3
"6107c8572cc076f9679f6bfc",561,"12:26:31",1627899991,"monday",0,"Van",2,3
"6107c8572cc076f9679f6bfd",634,"12:26:31",1627899991,"monday",0,"Private",2,4
"6107c8572cc076f9679f6bfe",907,"12:26:31",1627899991,"monday",0,"Truck",5,6
"6107c8582cc076f9679f6bff",909,"12:26:32",1627899992,"monday",0,"Van",2,3
"6107c8582cc076f9679f6c00",709,"12:26:32",1627899992,"monday",0,"Private",4,5
"6107c8582cc076f9679f6c01",894,"12:26:32",1627899992,"monday",0,"Private",5,6
"6107c8582cc076f9679f6c02",769,"12:26:32",1627899992,"monday",0,"Private",2,4
"6107c8582cc076f9679f6c03",440,"12:26:32",1627899992,"monday",0,"Private",4,5
"6107c8582cc076f9679f6c04",471,"12:26:32",1627899992,"monday",0,"Truck",4,6
"6107c8582cc076f9679f6c05",1,"12:26:32",1627899992,"monday",0,"Van",1,2
"6107c8582cc076f9679f6c06",84,"12:26:32",1627899992,"monday",0,"Private",2,4
"6107c8582cc076f9679f6c07",493,"12:26:32",1627899992,"monday",0,"Private",2,4
"6107c8592cc076f9679f6c08",608,"12:26:33",1627899993,"monday",0,"Van",1,2
"6107c8592cc076f9679f6c09",262,"12:26:33",1627899993,"monday",0,"Private",4,5
"6107c8592cc076f9679f6c0a",327,"12:26:33",1627899993,"monday",0,"Private",1,3
"6107c8592cc076f9679f6c0b",71,"12:26:33",1627899993,"monday",0,"Van",3,4
"6107c8592cc076f9679f6c0c",410,"12:26:33",1627899993,"monday",0,"Private",2,4
"6107c85a2cc076f9679f6c0d",250,"12:26:34",1627899994,"monday",0,"Van",1,2
"6107c85a2cc076f9679f6c0e",209,"12:26:34",1627899994,"monday",0,"Private",4,5
"6107c85a2cc076f9679f6c0f",582,"12:26:34",1627899994,"monday",0,"Truck",3,6
"6107c85a2cc076f9679f6c10",434,"12:26:34",1627899994,"monday",0,"Van",3,4
"6107c85a2cc076f9679f6c11",349,"12:26:34",1627899994,"monday",0,"Private",3,4
"6107c85a2cc076f9679f6c12",632,"12:26:34",1627899994,"monday",0,"Private",3,4
"6107c85a2cc076f9679f6c13",404,"12:26:34",1627899994,"monday",0,"Truck",4,6
"6107c85a2cc076f9679f6c14",675,"12:26:34",1627899994,"monday",0,"Private",3,5
"6107c85a2cc076f9679f6c15",818,"12:26:34",1627899994,"monday",0,"Private",2,4
"6107c85b2cc076f9679f6c16",609,"12:26:35",1627899995,"monday",0,"Private",4,5
"6107c85b2cc076f9679f6c17",768,"12:26:35",1627899995,"monday",0,"Truck",1,6
"6107c85b2cc076f9679f6c18",765,"12:26:35",1627899995,"monday",0,"Private",5,6
"6107c85b2cc076f9679f6c19",979,"12:26:35",1627899995,"monday",0,"Private",1,2
"6107c85b2cc076f9679f6c1a",13,"12:26:35",1627899995,"monday",0,"Truck",1,6
"6107c85b2cc076f9679f6c1c",134,"12:26:35",1627899995,"monday",0,"Van",3,4
"6107c85b2cc076f9679f6c1b",107,"12:26:35",1627899995,"monday",0,"Truck",1,6
"6107c85b2cc076f9679f6c1d",76,"12:26:35",1627899995,"monday",0,"Truck",1,6
"6107c85b2cc076f9679f6c1e",378,"12:26:35",1627899995,"monday",0,"Private",3,4
"6107c85b2cc076f9679f6c1f",456,"12:26:35",1627899995,"monday",0,"Truck",1,6
"6107c85b2cc076f9679f6c20",300,"12:26:35",1627899995,"monday",0,"Van",3,4
"6107c85b2cc076f9679f6c21",114,"12:26:35",1627899995,"monday",0,"Private",2,4
"6107c85b2cc076f9679f6c22",465,"12:26:35",1627899995,"monday",0,"Van",1,2
"6107c85c2cc076f9679f6c23",93,"12:26:36",1627899996,"monday",0,"Private",3,4
"6107c85c2cc076f9679f6c24",143,"12:26:36",1627899996,"monday",0,"Van",3,5
"6107c85c2cc076f9679f6c26",540,"12:26:36",1627899996,"monday",0,"Van",2,3
"6107c85c2cc076f9679f6c25",387,"12:26:36",1627899996,"monday",0,"Private",3,4
"6107c85c2cc076f9679f6c27",658,"12:26:36",1627899996,"monday",0,"Truck",1,6
"6107c85c2cc076f9679f6c28",275,"12:26:36",1627899996,"monday",0,"Truck",2,4
"6107c85d2cc076f9679f6c29",232,"12:26:37",1627899997,"monday",0,"Private",3,4
"6107c85d2cc076f9679f6c2a",195,"12:26:37",1627899997,"monday",0,"Private",5,6
"6107c85d2cc076f9679f6c2b",267,"12:26:37",1627899997,"monday",0,"Private",2,4
"6107c85d2cc076f9679f6c2c",389,"12:26:37",1627899997,"monday",0,"Truck",2,4
"6107c85d2cc076f9679f6c2d",377,"12:26:37",1627899997,"monday",0,"Private",5,6
"6107c85d2cc076f9679f6c2e",505,"12:26:37",1627899997,"monday",0,"Private",4,5
"6107c85d2cc076f9679f6c2f",449,"12:26:37",1627899997,"monday",0,"Private",2,4
"6107c85d2cc076f9679f6c30",693,"12:26:37",1627899997,"monday",0,"Private",2,3
"6107c85d2cc076f9679f6c31",529,"12:26:37",1627899997,"monday",0,"Private",2,4
"6107c85d2cc076f9679f6c32",801,"12:26:37",1627899997,"monday",0,"Private",5,6
"6107c85d2cc076f9679f6c33",882,"12:26:37",1627899997,"monday",0,"Private",3,4
"6107c85d2cc076f9679f6c34",52,"12:26:37",1627899997,"monday",0,"Private",4,5
"6107c85d2cc076f9679f6c35",811,"12:26:37",1627899997,"monday",0,"Truck",5,6
"6107c85d2cc076f9679f6c36",836,"12:26:37",1627899997,"monday",0,"Private",4,5
"6107c85d2cc076f9679f6c38",106,"12:26:37",1627899997,"monday",0,"Private",4,5
"6107c85d2cc076f9679f6c3a",812,"12:26:37",1627899997,"monday",0,"Private",2,4
"6107c85d2cc076f9679f6c39",73,"12:26:37",1627899997,"monday",0,"Private",2,4
"6107c85d2cc076f9679f6c37",45,"12:26:37",1627899997,"monday",0,"Private",3,4
"6107c85f2cc076f9679f6c3b",475,"12:26:38",1627899998,"monday",0,"Private",3,4
"6107c85f2cc076f9679f6c3c",111,"12:26:38",1627899998,"monday",0,"Truck",1,6
"6107c85f2cc076f9679f6c3d",401,"12:26:38",1627899998,"monday",0,"Private",5,6
"6107c85f2cc076f9679f6c3e",928,"12:26:38",1627899998,"monday",0,"Private",5,6
"6107c85f2cc076f9679f6c3f",237,"12:26:38",1627899998,"monday",0,"Truck",4,6
"6107c85f2cc076f9679f6c40",762,"12:26:38",1627899998,"monday",0,"Truck",3,6
"6107c85f2cc076f9679f6c42",598,"12:26:38",1627899998,"monday",0,"Truck",3,6
"6107c85f2cc076f9679f6c41",308,"12:26:38",1627899998,"monday",0,"Truck",4,6
"6107c85f2cc076f9679f6c43",244,"12:26:38",1627899998,"monday",0,"Truck",4,6
"6107c85f2cc076f9679f6c46",691,"12:26:38",1627899998,"monday",0,"Private",2,4
"6107c85f2cc076f9679f6c47",282,"12:26:38",1627899998,"monday",0,"Private",4,5
"6107c85f2cc076f9679f6c45",635,"12:26:38",1627899998,"monday",0,"Van",3,4
"6107c85f2cc076f9679f6c44",108,"12:26:38",1627899998,"monday",0,"Van",2,3
"6107c85f2cc076f9679f6c48",125,"12:26:38",1627899998,"monday",0,"Van",2,3
"6107c85f2cc076f9679f6c49",560,"12:26:38",1627899998,"monday",0,"Private",1,2
"6107c85f2cc076f9679f6c4a",641,"12:26:39",1627899999,"monday",0,"Van",3,5
"6107c85f2cc076f9679f6c4c",221,"12:26:39",1627899999,"monday",0,"Private",3,5
"6107c85f2cc076f9679f6c4b",213,"12:26:39",1627899999,"monday",0,"Van",4,5
"6107c85f2cc076f9679f6c4d",344,"12:26:39",1627899999,"monday",0,"Private",3,4
"6107c85f2cc076f9679f6c4e",615,"12:26:39",1627899999,"monday",0,"Truck",3,6
"6107c85f2cc076f9679f6c4f",384,"12:26:39",1627899999,"monday",0,"Private",1,5
"6107c85f2cc076f9679f6c50",728,"12:26:39",1627899999,"monday",0,"Truck",4,6
"6107c8602cc076f9679f6c51",148,"12:26:39",1627899999,"monday",0,"Truck",1,6
"6107c8602cc076f9679f6c52",280,"12:26:39",1627899999,"monday",0,"Private",2,4
"6107c8602cc076f9679f6c53",65,"12:26:39",1627899999,"monday",0,"Private",2,4
"6107c8602cc076f9679f6c54",46,"12:26:39",1627899999,"monday",0,"Truck",2,4
"6107c8602cc076f9679f6c55",235,"12:26:40",1627900000,"monday",0,"Private",2,4
"6107c8602cc076f9679f6c56",711,"12:26:40",1627900000,"monday",0,"Truck",1,6
"6107c8602cc076f9679f6c57",524,"12:26:40",1627900000,"monday",0,"Van",2,3
"6107c8612cc076f9679f6c58",820,"12:26:40",1627900000,"monday",0,"Truck",3,6
"6107c8612cc076f9679f6c59",655,"12:26:40",1627900000,"monday",0,"Truck",1,6
"6107c8612cc076f9679f6c5a",216,"12:26:40",1627900000,"monday",0,"Van",3,4
"6107c8612cc076f9679f6c5b",217,"12:26:40",1627900000,"monday",0,"Private",2,4
"6107c8612cc076f9679f6c5c",713,"12:26:40",1627900000,"monday",0,"Truck",2,4
"6107c8612cc076f9679f6c5d",756,"12:26:40",1627900000,"monday",0,"Private",3,4
"6107c8612cc076f9679f6c5e",12,"12:26:40",1627900000,"monday",0,"Truck",1,6
"6107c8612cc076f9679f6c5f",792,"12:26:40",1627900000,"monday",0,"Truck",1,6
"6107c8612cc076f9679f6c60",604,"12:26:40",1627900000,"monday",0,"Truck",3,6
"6107c8612cc076f9679f6c61",63,"12:26:40",1627900000,"monday",0,"Private",5,6
"6107c8612cc076f9679f6c62",637,"12:26:41",1627900001,"monday",0,"Private",4,5
"6107c8612cc076f9679f6c63",783,"12:26:41",1627900001,"monday",0,"Private",2,4
"6107c8612cc076f9679f6c64",443,"12:26:41",1627900001,"monday",0,"Private",3,4
"6107c8612cc076f9679f6c65",444,"12:26:41",1627900001,"monday",0,"Private",1,4
"6107c8612cc076f9679f6c66",496,"12:26:41",1627900001,"monday",0,"Private",3,4
"6107c8612cc076f9679f6c67",501,"12:26:41",1627900001,"monday",0,"Private",4,5
"6107c8612cc076f9679f6c68",289,"12:26:41",1627900001,"monday",0,"Truck",1,6
"6107c8612cc076f9679f6c69",916,"12:26:41",1627900001,"monday",0,"Truck",3,6
"6107c8612cc076f9679f6c6a",777,"12:26:41",1627900001,"monday",0,"Van",3,4
"6107c8612cc076f9679f6c6b",3,"12:26:41",1627900001,"monday",0,"Truck",1,6
"6107c8612cc076f9679f6c6c",838,"12:26:41",1627900001,"monday",0,"Private",2,4
"6107c8622cc076f9679f6c6d",794,"12:26:41",1627900001,"monday",0,"Private",2,4
"6107c8622cc076f9679f6c6e",141,"12:26:41",1627900001,"monday",0,"Truck",1,6
"6107c8622cc076f9679f6c6f",770,"12:26:41",1627900001,"monday",0,"Truck",1,6
"6107c8622cc076f9679f6c70",813,"12:26:42",1627900002,"monday",0,"Truck",3,6
"6107c8622cc076f9679f6c71",629,"12:26:42",1627900002,"monday",0,"Truck",1,5
"6107c8622cc076f9679f6c72",998,"12:26:42",1627900002,"monday",0,"Private",4,5
"6107c8622cc076f9679f6c73",31,"12:26:42",1627900002,"monday",0,"Private",2,4
"6107c8622cc076f9679f6c74",104,"12:26:42",1627900002,"monday",0,"Private",2,4
"6107c8622cc076f9679f6c75",432,"12:26:42",1627900002,"monday",0,"Private",2,4
"6107c8632cc076f9679f6c76",451,"12:26:43",1627900003,"monday",0,"Private",2,4
"6107c8632cc076f9679f6c77",538,"12:26:43",1627900003,"monday",0,"Van",4,6
"6107c8632cc076f9679f6c78",676,"12:26:43",1627900003,"monday",0,"Private",4,6
"6107c8632cc076f9679f6c79",575,"12:26:43",1627900003,"monday",0,"Private",3,4
"6107c8632cc076f9679f6c7a",662,"12:26:43",1627900003,"monday",0,"Truck",5,6
"6107c8632cc076f9679f6c7c",138,"12:26:43",1627900003,"monday",0,"Private",3,4
"6107c8632cc076f9679f6c7b",109,"12:26:43",1627900003,"monday",0,"Private",5,6
"6107c8632cc076f9679f6c7d",201,"12:26:43",1627900003,"monday",0,"Private",3,4
"6107c8632cc076f9679f6c7e",205,"12:26:43",1627900003,"monday",0,"Truck",1,6
"6107c8632cc076f9679f6c7f",353,"12:26:43",1627900003,"monday",0,"Van",1,2
"6107c8642cc076f9679f6c80",562,"12:26:44",1627900004,"monday",0,"Van",1,2
"6107c8642cc076f9679f6c81",525,"12:26:44",1627900004,"monday",0,"Private",2,4
"6107c8642cc076f9679f6c82",640,"12:26:44",1627900004,"monday",0,"Van",2,3
"6107c8642cc076f9679f6c83",881,"12:26:44",1627900004,"monday",0,"Private",1,3
"6107c8642cc076f9679f6c84",968,"12:26:44",1627900004,"monday",0,"Van",1,2
"6107c8642cc076f9679f6c85",105,"12:26:44",1627900004,"monday",0,"Private",4,5
"6107c8642cc076f9679f6c86",329,"12:26:44",1627900004,"monday",0,"Van",2,4
"6107c8642cc076f9679f6c87",184,"12:26:44",1627900004,"monday",0,"Van",3,4
"6107c8642cc076f9679f6c88",180,"12:26:44",1627900004,"monday",0,"Private",3,4
"6107c8652cc076f9679f6c89",974,"12:26:45",1627900005,"monday",0,"Truck",1,6
"6107c8652cc076f9679f6c8a",79,"12:26:45",1627900005,"monday",0,"Private",3,4
"6107c8652cc076f9679f6c8b",103,"12:26:45",1627900005,"monday",0,"Truck",4,6
"6107c8652cc076f9679f6c8c",474,"12:26:45",1627900005,"monday",0,"Truck",3,6
"6107c8652cc076f9679f6c8d",153,"12:26:45",1627900005,"monday",0,"Van",2,4
"6107c8652cc076f9679f6c8e",310,"12:26:45",1627900005,"monday",0,"Private",5,6
"6107c8652cc076f9679f6c8f",659,"12:26:45",1627900005,"monday",0,"Truck",3,6
"6107c8652cc076f9679f6c90",537,"12:26:45",1627900005,"monday",0,"Van",4,5
"6107c8652cc076f9679f6c91",628,"12:26:45",1627900005,"monday",0,"Private",5,6
"6107c8652cc076f9679f6c92",710,"12:26:45",1627900005,"monday",0,"Private",3,4
"6107c8652cc076f9679f6c93",585,"12:26:44",1627900004,"monday",0,"Truck",1,6
"6107c8652cc076f9679f6c94",485,"12:26:45",1627900005,"monday",0,"Private",3,4
"6107c8652cc076f9679f6c95",589,"12:26:45",1627900005,"monday",0,"Van",4,5
"6107c8662cc076f9679f6c96",744,"12:26:45",1627900005,"monday",0,"Truck",1,6
"6107c8662cc076f9679f6c97",649,"12:26:45",1627900005,"monday",0,"Private",1,6
"6107c8662cc076f9679f6c98",557,"12:26:45",1627900005,"monday",0,"Van",2,3
"6107c8662cc076f9679f6c99",725,"12:26:45",1627900005,"monday",0,"Private",5,6
"6107c8662cc076f9679f6c9a",700,"12:26:45",1627900005,"monday",0,"Private",2,4
"6107c8662cc076f9679f6c9b",312,"12:26:46",1627900006,"monday",0,"Private",5,6
"6107c8662cc076f9679f6c9c",904,"12:26:46",1627900006,"monday",0,"Van",2,3
"6107c8662cc076f9679f6c9d",131,"12:26:46",1627900006,"monday",0,"Private",4,5
"6107c8672cc076f9679f6c9e",887,"12:26:46",1627900006,"monday",0,"Van",3,4
"6107c8672cc076f9679f6c9f",149,"12:26:46",1627900006,"monday",0,"Truck",1,6
"6107c8672cc076f9679f6ca0",636,"12:26:46",1627900006,"monday",0,"Private",2,4
"6107c8672cc076f9679f6ca1",50,"12:26:46",1627900006,"monday",0,"Private",2,4
"6107c8672cc076f9679f6ca2",226,"12:26:46",1627900006,"monday",0,"Truck",4,6
"6107c8672cc076f9679f6ca3",281,"12:26:47",1627900007,"monday",0,"Private",3,4
"6107c8672cc076f9679f6ca4",254,"12:26:47",1627900007,"monday",0,"Private",3,4
"6107c8672cc076f9679f6ca5",335,"12:26:47",1627900007,"monday",0,"Van",4,5
"6107c8672cc076f9679f6ca6",408,"12:26:47",1627900007,"monday",0,"Van",2,3
"6107c8672cc076f9679f6ca7",718,"12:26:47",1627900007,"monday",0,"Private",5,6
"6107c8672cc076f9679f6ca8",568,"12:26:47",1627900007,"monday",0,"Private",2,4
"6107c8672cc076f9679f6ca9",804,"12:26:47",1627900007,"monday",0,"Truck",1,6
"6107c8682cc076f9679f6caa",556,"12:26:48",1627900008,"monday",0,"Truck",1,6
"6107c8682cc076f9679f6cab",469,"12:26:48",1627900008,"monday",0,"Private",2,4
"6107c8682cc076f9679f6cac",795,"12:26:48",1627900008,"monday",0,"Private",4,5
"6107c8682cc076f9679f6cad",782,"12:26:48",1627900008,"monday",0,"Van",3,4
"6107c8682cc076f9679f6cae",20,"12:26:48",1627900008,"monday",0,"Truck",5,6
"6107c8682cc076f9679f6caf",215,"12:26:48",1627900008,"monday",0,"Truck",2,4
"6107c8682cc076f9679f6cb0",358,"12:26:48",1627900008,"monday",0,"Private",1,5
"6107c8692cc076f9679f6cb1",472,"12:26:49",1627900009,"monday",0,"Truck",2,4
"6107c8692cc076f9679f6cb2",630,"12:26:49",1627900009,"monday",0,"Private",2,4
"6107c8692cc076f9679f6cb3",587,"12:26:49",1627900009,"monday",0,"Van",2,3
"6107c8692cc076f9679f6cb4",606,"12:26:49",1627900009,"monday",0,"Van",2,3
"6107c8692cc076f9679f6cb5",760,"12:26:49",1627900009,"monday",0,"Private",5,6
"6107c8692cc076f9679f6cb6",147,"12:26:49",1627900009,"monday",0,"Van",3,4
"6107c8692cc076f9679f6cb7",749,"12:26:49",1627900009,"monday",0,"Truck",3,5
"6107c8692cc076f9679f6cb8",239,"12:26:49",1627900009,"monday",0,"Van",3,4
"6107c8692cc076f9679f6cb9",80,"12:26:49",1627900009,"monday",0,"Van",2,3
"6107c8692cc076f9679f6cba",234,"12:26:49",1627900009,"monday",0,"Van",3,4
"6107c8692cc076f9679f6cbb",411,"12:26:49",1627900009,"monday",0,"Private",2,4
"6107c8692cc076f9679f6cbc",269,"12:26:49",1627900009,"monday",0,"Private",2,4
"6107c86a2cc076f9679f6cbd",347,"12:26:50",1627900010,"monday",0,"Private",3,5
"6107c86a2cc076f9679f6cbe",186,"12:26:50",1627900010,"monday",0,"Private",2,4
"6107c86a2cc076f9679f6cbf",873,"12:26:50",1627900010,"monday",0,"Private",2,4
"6107c86a2cc076f9679f6cc0",41,"12:26:50",1627900010,"monday",0,"Truck",1,6
"6107c86b2cc076f9679f6cc1",396,"12:26:51",1627900011,"monday",0,"Private",2,4
"6107c86b2cc076f9679f6cc2",162,"12:26:51",1627900011,"monday",0,"Private",2,3
"6107c86b2cc076f9679f6cc3",805,"12:26:51",1627900011,"monday",0,"Truck",3,6
"6107c86b2cc076f9679f6cc4",257,"12:26:51",1627900011,"monday",0,"Private",3,4
"6107c86b2cc076f9679f6cc5",315,"12:26:51",1627900011,"monday",0,"Van",2,3
"6107c86b2cc076f9679f6cc6",596,"12:26:51",1627900011,"monday",0,"Truck",1,6
"6107c86b2cc076f9679f6cc7",527,"12:26:51",1627900011,"monday",0,"Private",5,6
"6107c86b2cc076f9679f6cc8",470,"12:26:51",1627900011,"monday",0,"Private",2,4
"6107c86b2cc076f9679f6cc9",870,"12:26:51",1627900011,"monday",0,"Van",3,4
"6107c86b2cc076f9679f6cca",810,"12:26:51",1627900011,"monday",0,"Private",2,4
"6107c86b2cc076f9679f6ccb",793,"12:26:51",1627900011,"monday",0,"Private",2,4
"6107c86b2cc076f9679f6ccc",653,"12:26:51",1627900011,"monday",0,"Private",2,4
"6107c86b2cc076f9679f6ccd",915,"12:26:51",1627900011,"monday",0,"Truck",1,5
"6107c86c2cc076f9679f6cce",926,"12:26:52",1627900012,"monday",0,"Truck",1,6
"6107c86c2cc076f9679f6ccf",949,"12:26:52",1627900012,"monday",0,"Van",3,4
"6107c86c2cc076f9679f6cd2",755,"12:26:52",1627900012,"monday",0,"Van",3,4
"6107c86c2cc076f9679f6cd0",494,"12:26:52",1627900012,"monday",0,"Private",1,6
"6107c86c2cc076f9679f6cd3",158,"12:26:52",1627900012,"monday",0,"Private",2,4
"6107c86c2cc076f9679f6cd1",283,"12:26:52",1627900012,"monday",0,"Van",3,4
"6107c86c2cc076f9679f6cd4",594,"12:26:52",1627900012,"monday",0,"Private",5,6
"6107c86c2cc076f9679f6cd5",591,"12:26:52",1627900012,"monday",0,"Truck",4,5
"6107c86c2cc076f9679f6cd6",839,"12:26:52",1627900012,"monday",0,"Private",3,4
"6107c86d2cc076f9679f6cd7",386,"12:26:53",1627900013,"monday",0,"Private",4,5
"6107c86d2cc076f9679f6cd8",716,"12:26:53",1627900013,"monday",0,"Private",2,4
"6107c86d2cc076f9679f6cd9",520,"12:26:53",1627900013,"monday",0,"Van",2,3
"6107c86d2cc076f9679f6cda",848,"12:26:53",1627900013,"monday",0,"Private",5,6
"6107c86d2cc076f9679f6cdb",842,"12:26:53",1627900013,"monday",0,"Truck",1,6
"6107c86d2cc076f9679f6cdc",167,"12:26:53",1627900013,"monday",0,"Truck",1,6
"6107c86d2cc076f9679f6cdd",885,"12:26:53",1627900013,"monday",0,"Truck",1,6
"6107c86d2cc076f9679f6cde",338,"12:26:53",1627900013,"monday",0,"Private",4,6
"6107c86d2cc076f9679f6cdf",176,"12:26:53",1627900013,"monday",0,"Private",4,5
"6107c86e2cc076f9679f6ce0",54,"12:26:54",1627900014,"monday",0,"Private",3,4
